"Directory","FileName","FullPath","Extension","SizeMB","SizeBytes"
".NET Aspire","image134.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image134.gif",".gif","0","149"
".NET Aspire","image135.jpg","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image135.jpg",".jpg","0.73","765220"
".NET Aspire","image136.jpg","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image136.jpg",".jpg","0","1396"
".NET Aspire","image137.jpg","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image137.jpg",".jpg","0.05","49655"
".NET Aspire","image138.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image138.gif",".gif","0","210"
".NET Aspire","image139.png","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image139.png",".png","0.1","103737"
".NET Aspire","image140.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image140.gif",".gif","0","195"
".NET Aspire","image141.png","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image141.png",".png","0.07","74662"
".NET Aspire","image142.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image142.gif",".gif","0","127"
".NET Aspire","image143.jpg","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image143.jpg",".jpg","0.07","70958"
".NET Aspire","image144.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image144.gif",".gif","0","128"
".NET Aspire","image145.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image145.gif",".gif","0","189"
".NET Aspire","image146.jpg","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image146.jpg",".jpg","0.04","42621"
".NET Aspire","image147.jpg","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image147.jpg",".jpg","0.03","35358"
".NET Aspire","image148.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image148.gif",".gif","0","172"
".NET Aspire","image149.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image149.gif",".gif","0","154"
".NET Aspire","image150.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image150.gif",".gif","0","145"
".NET Aspire","image151.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image151.gif",".gif","0","193"
".NET Aspire","image152.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image152.gif",".gif","0","195"
".NET Aspire","image153.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image153.gif",".gif","0","121"
".NET Aspire","image154.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image154.gif",".gif","0","204"
".NET Aspire","image155.png","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image155.png",".png","0.06","61129"
".NET Aspire","image156.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image156.gif",".gif","0","147"
".NET Aspire","image157.jpg","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image157.jpg",".jpg","0.07","78077"
".NET Aspire","image158.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image158.gif",".gif","0","210"
".NET Aspire","image159.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image159.gif",".gif","0","155"
".NET Aspire","image160.jpg","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image160.jpg",".jpg","0","1304"
".NET Aspire","image161.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image161.gif",".gif","0","180"
".NET Aspire","image162.png","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image162.png",".png","0","2553"
".NET Aspire","image163.png","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image163.png",".png","0","2459"
".NET Aspire","image164.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image164.gif",".gif","0","269"
".NET Aspire","image165.jpg","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image165.jpg",".jpg","0.08","88145"
".NET Aspire","image166.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image166.gif",".gif","0","176"
".NET Aspire","image167.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image167.gif",".gif","0","190"
".NET Aspire","image168.jpg","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image168.jpg",".jpg","0.27","288137"
".NET Aspire","image169.jpg","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image169.jpg",".jpg","0","1194"
".NET Aspire","image170.jpg","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image170.jpg",".jpg","0.48","498810"
".NET Aspire","image171.jpg","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image171.jpg",".jpg","0","1352"
".NET Aspire","image172.jpg","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image172.jpg",".jpg","0.69","721647"
".NET Aspire","image173.jpg","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image173.jpg",".jpg","0","1373"
".NET Aspire","image174.jpg","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image174.jpg",".jpg","0.69","721721"
".NET Aspire","image175.jpg","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image175.jpg",".jpg","0","1370"
".NET Aspire","image176.jpg","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image176.jpg",".jpg","0.6","627214"
".NET Aspire","image177.jpg","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image177.jpg",".jpg","0","1424"
".NET Aspire","image178.jpg","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image178.jpg",".jpg","0.48","503003"
".NET Aspire","image179.jpg","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image179.jpg",".jpg","0","1340"
".NET Aspire","image180.jpg","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image180.jpg",".jpg","0.15","158497"
".NET Aspire","image181.jpg","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image181.jpg",".jpg","0","1402"
".NET Aspire","image182.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image182.gif",".gif","0","142"
".NET Aspire","image183.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image183.gif",".gif","0","123"
".NET Aspire","image184.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image184.gif",".gif","0","145"
".NET Aspire","image185.jpg","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image185.jpg",".jpg","0.26","273085"
".NET Aspire","image186.png","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image186.png",".png","0.01","10694"
".NET Aspire","image187.png","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image187.png",".png","0.01","11980"
".NET Aspire","image188.png","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image188.png",".png","0.01","12104"
".NET Aspire","image189.png","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image189.png",".png","0.01","11403"
".NET Aspire","image190.png","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image190.png",".png","0.01","11994"
".NET Aspire","image191.png","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image191.png",".png","0.01","8820"
".NET Aspire","image192.png","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image192.png",".png","0.01","11683"
".NET Aspire","image193.jpg","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image193.jpg",".jpg","0.02","20588"
".NET Aspire","image194.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image194.gif",".gif","0","195"
".NET Aspire","image195.png","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image195.png",".png","0.11","112138"
".NET Aspire","image196.jpg","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image196.jpg",".jpg","0.23","236742"
".NET Aspire","image197.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image197.gif",".gif","0","212"
".NET Aspire","image198.jpg","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image198.jpg",".jpg","0.26","270750"
".NET Aspire","image199.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image199.gif",".gif","0","1045"
".NET Aspire","image200.png","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image200.png",".png","0.54","565418"
".NET Aspire","image201.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image201.gif",".gif","0","1137"
".NET Aspire","image202.jpg","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image202.jpg",".jpg","0.06","63518"
".NET Aspire","image203.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image203.gif",".gif","0","1463"
".NET Aspire","image204.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image204.gif",".gif","0","198"
".NET Aspire","image205.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image205.gif",".gif","0","209"
".NET Aspire","image206.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image206.gif",".gif","0","1532"
".NET Aspire","image207.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image207.gif",".gif","0","172"
".NET Aspire","image208.jpg","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image208.jpg",".jpg","0.05","51286"
".NET Aspire","image209.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image209.gif",".gif","0","135"
".NET Aspire","image210.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image210.gif",".gif","0","236"
".NET Aspire","image211.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image211.gif",".gif","0","1537"
".NET Aspire","image212.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image212.gif",".gif","0","147"
".NET Aspire","image213.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image213.gif",".gif","0","132"
".NET Aspire","image214.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image214.gif",".gif","0","1517"
".NET Aspire","image215.jpg","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image215.jpg",".jpg","0.06","65110"
".NET Aspire","image216.png","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image216.png",".png","0.18","190785"
".NET Aspire","image217.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image217.gif",".gif","0","131"
".NET Aspire","image218.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image218.gif",".gif","0","191"
".NET Aspire","image219.jpg","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image219.jpg",".jpg","0.68","717715"
".NET Aspire","image220.jpg","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image220.jpg",".jpg","0","1451"
".NET Aspire","image221.jpg","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image221.jpg",".jpg","0.12","123162"
".NET Aspire","image222.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image222.gif",".gif","0","169"
".NET Aspire","image223.png","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image223.png",".png","0","2854"
".NET Aspire","image224.png","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image224.png",".png","0","1697"
".NET Aspire","image225.png","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image225.png",".png","0","2367"
".NET Aspire","image226.gif","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image226.gif",".gif","0","189"
".NET Aspire","image227.png","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image227.png",".png","0","1071"
".NET Aspire","image228.png","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image228.png",".png","0","2035"
".NET Aspire","image229.png","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image229.png",".png","0","281"
".NET Aspire","image230.png","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image230.png",".png","0","1446"
".NET Aspire","image231.png","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image231.png",".png","0.01","7699"
".NET Aspire","image232.png","C:\Users\tamirdresher\OneDrive\Lectures\.NET Aspire\Building Distributed Systems with Aspire  - Tamir Dresher_files\image232.png",".png","0","3374"
